year,ticker,ticker_clean,longName,shortName,sector,industry,beta_selic_30d,pvalue,r2,n_obs,significant,median_return_30d_after_copom,mean_return_30d_after_copom,avg_volatility_20d,max_drawdown_pct,avg_volume,total_return_pct,beta_band,beta_abs,sig_label
2021,CSMG3.SA,CSMG3,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,Utilities,Utilities - Regulated Water,-9.4038,0.366,0.1649,7,False,-5.0698,-3.5803,29.6826,-27.6927,2165332.0,23.9826,Intermediário,9.4038,nao_significativo
2021,DIRR3.SA,DIRR3,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,Real Estate,Real Estate - Development,-9.1031,0.6055,0.0572,7,False,-7.0707,-3.8191,45.3006,-36.4847,4906163.0,188.0266,Intermediário,9.1031,nao_significativo
2021,MULT3.SA,MULT3,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,Real Estate,Real Estate Services,-8.9822,0.5372,0.0806,7,False,-6.1723,-4.2164,37.0012,-37.6352,7063838.0,-15.5151,Intermediário,8.9822,nao_significativo
2021,CYRE3.SA,CYRE3,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,Consumer Cyclical,Residential Construction,-8.8542,0.5511,0.0755,7,False,-5.6682,-4.7849,44.5979,-53.8053,6972036.0,52.509,Intermediário,8.8542,nao_significativo
2021,GOAU4.SA,GOAU4,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,Basic Materials,Steel,-8.1379,0.5213,0.0868,7,False,-1.5662,-1.4106,34.8549,-30.3657,15291897.0,146.0012,Intermediário,8.1379,nao_significativo
2021,HYPE3.SA,HYPE3,Hypera S.A.,HYPERA      ON      NM,Healthcare,Drug Manufacturers - Specialty & Generic,-7.7472,0.4253,0.1309,7,False,-3.2231,-2.5012,29.8522,-26.8779,3107553.0,-9.5246,Intermediário,7.7472,nao_significativo
2021,CMIG4.SA,CMIG4,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,Utilities,Utilities - Regulated Electric,-7.0373,0.633,0.0491,7,False,3.2,2.0112,28.9398,-25.5082,16523159.0,183.531,Intermediário,7.0373,nao_significativo
2021,HAPV3.SA,HAPV3,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,Financial Services,Insurance - Life,-7.0194,0.5811,0.065,7,False,0.3927,-3.5914,38.0095,-44.4121,908612.0,90.9564,Intermediário,7.0194,nao_significativo
2021,CSAN3.SA,CSAN3,Cosan S.A.,COSAN       ON  ATZ NM,Energy,Oil & Gas Refining & Marketing,-6.5923,0.6172,0.0537,7,False,-3.2086,-1.0614,33.1987,-27.2426,9686766.0,125.2659,Intermediário,6.5923,nao_significativo
2021,PSSA3.SA,PSSA3,Porto Seguro S.A.,PORTO SEGUROON      NM,Financial Services,Insurance - Diversified,-6.395,0.3528,0.1733,7,False,-0.7488,-2.8662,27.5152,-28.7745,2441730.0,45.7776,Intermediário,6.395,nao_significativo
2021,TAEE11.SA,TAEE11,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,Utilities,Utilities - Regulated Electric,-6.0696,0.4535,0.1166,7,False,0.4365,1.2961,21.0066,-13.1236,1998609.0,157.5411,Intermediário,6.0696,nao_significativo
2021,USIM5.SA,USIM5,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,Basic Materials,Steel,-6.0363,0.7647,0.0196,7,False,-2.566,-3.7321,48.2184,-45.6409,21891257.0,76.3158,Intermediário,6.0363,nao_significativo
2021,RENT3.SA,RENT3,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,Industrials,Rental & Leasing Services,-5.9575,0.7171,0.0286,7,False,5.4422,0.458,39.1078,-38.3985,6229849.0,153.4345,Intermediário,5.9575,nao_significativo
2021,ITSA4.SA,ITSA4,Itaúsa S.A.,ITAUSA      PN  EJ  N1,Industrials,Conglomerates,-5.6039,0.5591,0.0726,7,False,-1.7709,0.0667,26.2416,-20.577,40648492.0,21.1099,Intermediário,5.6039,nao_significativo
2021,GGBR4.SA,GGBR4,Gerdau S.A.,GERDAU      PN      N1,Basic Materials,Steel,-5.5242,0.6442,0.046,7,False,1.3067,-1.3802,37.7146,-33.9307,18586514.0,150.3355,Intermediário,5.5242,nao_significativo
2021,ALOS3.SA,ALOS3,Allos S.A.,ALLOS       ON      NM,Real Estate,Real Estate Services,-5.4835,0.7423,0.0236,7,False,-9.9217,-4.265,38.0729,-40.1933,1455344.0,-9.5947,Intermediário,5.4835,nao_significativo
2021,MOTV3.SA,MOTV3,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,Industrials,Infrastructure Operations,-5.2688,0.3865,0.1525,7,False,-1.9361,-2.2934,34.3352,-21.0937,12095594.0,-18.2227,Intermediário,5.2688,nao_significativo
2021,ISAE4.SA,ISAE4,ISA Energía Brasil S.A.,ISA ENERGIA PN      N1,Utilities,Utilities - Independent Power Producers,-5.2642,0.4319,0.1274,7,False,-0.4784,0.5707,21.4624,-14.4727,1497400.0,129.586,Intermediário,5.2642,nao_significativo
2021,BBAS3.SA,BBAS3,Banco do Brasil S.A.,BRASIL      ON  EJ  NM,Financial Services,Banks - Regional,-4.7746,0.7658,0.0194,7,False,-3.0293,-0.1793,30.5501,-28.9076,31911556.0,8.9066,Intermediário,4.7746,nao_significativo
2021,PETR4.SA,PETR4,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,Energy,Oil & Gas Integrated,-4.2194,0.6945,0.0335,7,False,-1.1567,1.3092,40.6916,-32.198,79133022.0,127.9673,Intermediário,4.2194,nao_significativo
2021,PETR3.SA,PETR3,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,Energy,Oil & Gas Integrated,-4.0672,0.7358,0.0248,7,False,-0.426,2.6842,40.5788,-33.7441,21621201.0,125.1495,Intermediário,4.0672,nao_significativo
2021,SBSP3.SA,SBSP3,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SABESP      ON      NM,Utilities,Utilities - Regulated Water,-3.4205,0.4525,0.1171,7,False,-2.9829,-3.7363,32.8199,-26.6681,17039630.0,27.896,Intermediário,3.4205,nao_significativo
2021,CPFE3.SA,CPFE3,CPFL Energia S.A.,CPFL ENERGIAON      NM,Utilities,Utilities - Regulated Electric,-3.4065,0.7745,0.018,7,False,-2.1285,-0.4304,26.8423,-23.8725,2644287.0,71.2473,Intermediário,3.4065,nao_significativo
2021,B3SA3.SA,B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,Financial Services,Financial Data & Stock Exchanges,-2.8896,0.6575,0.0425,7,False,-3.3276,-4.8827,36.1232,-46.1879,42962121.0,68.9223,Intermediário,2.8896,nao_significativo
2021,EGIE3.SA,EGIE3,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,Utilities,Utilities - Renewable,-2.5531,0.6556,0.043,7,False,-0.7102,-0.0033,19.6169,-17.6396,2106025.0,78.9555,Intermediário,2.5531,nao_significativo
2021,BRAP4.SA,BRAP4,Bradespar S.A.,BRADESPAR   PN      N1,Financial Services,Asset Management,-2.5427,0.9073,0.003,7,False,0.3288,6.6598,35.7299,-36.2803,6313304.0,249.6209,Intermediário,2.5427,nao_significativo
2021,MRVE3.SA,MRVE3,MRV Engenharia e Participações S.A.,MRV         ON      NM,Real Estate,Real Estate - Development,-2.4145,0.8817,0.0049,7,False,-3.4332,-3.029,37.9165,-49.6816,4638573.0,7.321,Intermediário,2.4145,nao_significativo
2021,VALE3.SA,VALE3,Vale S.A.,VALE        ON      NM,Basic Materials,Other Industrial Metals & Mining,-2.4129,0.8461,0.0083,7,False,-2.0723,1.8798,34.3349,-41.343,27345452.0,144.6068,Intermediário,2.4129,nao_significativo
2021,BBSE3.SA,BBSE3,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,Financial Services,Insurance - Diversified,-2.2522,0.8196,0.0114,7,False,-3.1429,-2.4766,23.6663,-36.0533,6038552.0,-0.0834,Intermediário,2.2522,nao_significativo
2021,SANB11.SA,SANB11,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,Financial Services,Banks - Regional,-1.6762,0.8896,0.0042,7,False,-2.137,-0.0883,31.8448,-27.9071,2483322.0,22.9739,Intermediário,1.6762,nao_significativo
2021,CPLE3.SA,CPLE3,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,Utilities,Utilities - Regulated Electric,-1.3044,0.8561,0.0072,7,False,-0.8787,-1.3526,29.73,-23.2505,2055156.0,270.4312,Intermediário,1.3044,nao_significativo
2021,RAIL3.SA,RAIL3,Rumo S.A.,RUMO S.A.   ON      NM,Industrials,Railroads,-1.2379,0.9006,0.0034,7,False,-0.2343,-1.7862,32.3956,-26.3134,10854489.0,36.7205,Intermediário,1.2379,nao_significativo
2021,BBDC3.SA,BBDC3,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,Financial Services,Banks - Regional,-0.911,0.929,0.0018,7,False,-1.2105,0.2673,30.2782,-30.8877,7919603.0,-5.662,Intermediário,0.911,nao_significativo
2021,ITUB4.SA,ITUB4,Itaú Unibanco Holding S.A.,ITAUUNIBANCOPN  EJ  N1,Financial Services,Banks - Regional,-0.7666,0.9585,0.0006,7,False,-0.8941,-1.7353,33.2753,-35.8692,42366440.0,-10.8728,Intermediário,0.7666,nao_significativo
2021,BEEF3.SA,BEEF3,Minerva S.A.,MINERVA     ON      NM,Consumer Defensive,Packaged Foods,0.1187,0.9938,0.0,7,False,-2.5934,0.6211,37.9316,-30.4464,8863650.0,11.3923,Menos sensível,0.1187,nao_significativo
2021,EMBJ3.SA,EMBJ3,Embraer S.A.,EMBRAER     ON      NM,Industrials,Aerospace & Defense,0.1246,0.9933,0.0,7,False,1.6345,1.8974,55.5929,-29.7505,12497027.0,21.6624,Menos sensível,0.1246,nao_significativo
2021,BBDC4.SA,BBDC4,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,Financial Services,Banks - Regional,0.2659,0.9813,0.0001,7,False,1.0276,0.7909,31.5684,-31.3139,47953441.0,3.4401,Menos sensível,0.2659,nao_significativo
2021,CXSE3.SA,CXSE3,Caixa Seguridade Participações S.A.,CAIXA SEGURION      NM,Financial Services,Insurance - Diversified,0.5557,0.9679,0.0005,6,False,-2.8058,-3.2598,41.064,-42.0582,4103093.0,-14.1661,Menos sensível,0.5557,nao_significativo
2021,BRAV3.SA,BRAV3,Brava Energia S.A.,BRAVA       ON      NM,Energy,Oil & Gas E&P,1.6972,0.8807,0.005,7,False,-4.4772,-2.9382,49.5279,-43.3307,1757481.0,61.5031,Menos sensível,1.6972,nao_significativo
2021,KLBN11.SA,KLBN11,Klabin S.A.,KLABIN S/A  UNT     N2,Basic Materials,Paper & Paper Products,2.1728,0.7442,0.0232,7,False,1.8519,0.5885,28.2638,-28.4251,6963371.0,60.1234,Menos sensível,2.1728,nao_significativo
2021,SMFT3.SA,SMFT3,Smartfit Escola de Ginástica e Dança S.A.,SMART FIT   ON  EJ  NM,Consumer Cyclical,Leisure,2.8993,0.9084,0.0084,4,False,-14.2365,-13.5117,47.8656,-50.3106,1699826.0,-48.3871,Menos sensível,2.8993,nao_significativo
2021,ENGI11.SA,ENGI11,Energisa S.A.,ENERGISA    UNT     N2,Utilities,Utilities - Regulated Electric,3.3829,0.7645,0.0196,7,False,-4.2937,-0.4863,27.9343,-21.1014,1711024.0,81.9292,Menos sensível,3.3829,nao_significativo
2021,SLCE3.SA,SLCE3,SLC Agrícola S.A.,SLC AGRICOLAON      NM,Consumer Defensive,Farm Products,4.0014,0.7958,0.0147,7,False,3.6742,6.1314,38.7203,-34.4309,3610437.0,275.0838,Menos sensível,4.0014,nao_significativo
2021,POMO4.SA,POMO4,Marcopolo S.A.,MARCOPOLO   PN      N2,Industrials,Farm & Heavy Construction Machinery,7.729,0.4869,0.1012,7,False,1.0163,2.8874,37.7375,-28.0899,8446006.0,-13.6182,Menos sensível,7.729,nao_significativo
2021,VIVT3.SA,VIVT3,Telefônica Brasil S.A.,TELEF BRASILON  EJ,Communication Services,Telecom Services,9.0338,0.2954,0.2144,7,False,0.5494,1.0621,21.2561,-13.2941,5262377.0,63.627,Menos sensível,9.0338,nao_significativo
2021,RECV3.SA,RECV3,Petroreconcavo S.A.,PETRORECSA  ON      NM,Energy,Oil & Gas E&P,13.6113,0.4182,0.1689,6,False,1.6264,-0.7289,51.4658,-34.4294,909078.0,19.795,Menos sensível,13.6113,nao_significativo
2021,CMIN3.SA,CMIN3,CSN Mineração S.A.,CSNMINERACAOON      N2,Basic Materials,Steel,15.2495,0.3343,0.1858,7,False,2.5424,0.1898,39.8965,-50.4206,8745174.0,-23.3682,Menos sensível,15.2495,nao_significativo
2021,SUZB3.SA,SUZB3,Suzano S.A.,SUZANO S.A. ON      NM,Basic Materials,Paper & Paper Products,15.8792,0.1814,0.3251,7,False,-1.1403,0.4862,32.0497,-38.8987,7709065.0,224.9712,Menos sensível,15.8792,nao_significativo
2021,TIMS3.SA,TIMS3,TIM S.A.,TIM         ON      NM,Communication Services,Telecom Services,18.8191,0.1631,0.3482,7,False,-2.5541,0.9916,26.1425,-22.1191,6256143.0,13.442,Menos sensível,18.8191,nao_significativo
2022,DIRR3.SA,DIRR3,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,Real Estate,Real Estate - Development,-29.0212,0.0408,0.7992,5,True,11.3767,5.5967,51.2432,-33.6691,5902867.0,288.2781,Mais sensível,29.0212,significativo
2022,CURY3.SA,CURY3,Cury Construtora e Incorporadora S.A.,CURY S/A    ON      NM,Real Estate,Real Estate - Development,-28.6064,0.0425,0.794,5,True,4.4507,7.2855,50.6368,-25.7988,1459959.0,53.5921,Mais sensível,28.6064,significativo
2022,MGLU3.SA,MGLU3,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,Consumer Cyclical,Specialty Retail,-26.7553,0.2846,0.3602,5,False,3.2646,5.7366,80.6629,-71.0204,18400598.0,12.1113,Mais sensível,26.7553,nao_significativo
2022,CEAB3.SA,CEAB3,C&A Modas S.A.,CEA MODAS   ON      NM,Consumer Cyclical,Specialty Retail,-25.6284,0.094,0.6616,5,False,-6.0077,-4.8946,62.7744,-70.3647,4404717.0,-87.0954,Mais sensível,25.6284,nao_significativo
2022,HAPV3.SA,HAPV3,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,Financial Services,Insurance - Life,-20.3651,0.3846,0.2559,5,False,-3.6203,-3.7142,58.4358,-65.6226,3345527.0,-6.5454,Mais sensível,20.3651,nao_significativo
2022,MRVE3.SA,MRVE3,MRV Engenharia e Participações S.A.,MRV         ON      NM,Real Estate,Real Estate - Development,-19.665,0.0663,0.7273,5,False,0.0,2.7254,53.6936,-45.3225,9215032.0,-29.2359,Mais sensível,19.665,nao_significativo
2022,FLRY3.SA,FLRY3,Fleury S.A.,FLEURY      ON      NM,Healthcare,Diagnostics & Research,-18.9525,0.1017,0.6451,5,False,7.8368,5.1209,38.6405,-29.3301,2605819.0,-35.259,Mais sensível,18.9525,nao_significativo
2022,AURE3.SA,AURE3,Auren Energia S.A.,AUREN       ON      NM,Utilities,Utilities - Renewable,-17.2266,0.087,0.8336,4,False,-0.5515,0.2269,30.8476,-22.4164,3213406.0,-9.5588,Mais sensível,17.2266,nao_significativo
2022,CYRE3.SA,CYRE3,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,Consumer Cyclical,Residential Construction,-16.0872,0.0552,0.7567,5,False,-2.0759,-1.0135,47.5567,-39.5906,7901056.0,31.2839,Mais sensível,16.0872,nao_significativo
2022,POMO4.SA,POMO4,Marcopolo S.A.,MARCOPOLO   PN      N2,Industrials,Farm & Heavy Construction Machinery,-15.8214,0.1496,0.5531,5,False,2.7027,-0.0595,37.0373,-34.2105,6871933.0,-15.3996,Mais sensível,15.8214,nao_significativo
2022,CXSE3.SA,CXSE3,Caixa Seguridade Participações S.A.,CAIXA SEGURION      NM,Financial Services,Insurance - Diversified,-15.7459,0.2458,0.4083,5,False,-2.7065,1.1513,30.6274,-26.6306,2550966.0,-7.5227,Mais sensível,15.7459,nao_significativo
2022,EMBJ3.SA,EMBJ3,Embraer S.A.,EMBRAER     ON      NM,Industrials,Aerospace & Defense,-13.2432,0.0042,0.9541,5,True,-9.1512,-6.6393,47.2649,-56.9334,8400247.0,-29.8554,Mais sensível,13.2432,significativo
2022,AZZA3.SA,AZZA3,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,Consumer Cyclical,Footwear & Accessories,-12.302,0.2698,0.378,5,False,7.8606,4.8068,36.063,-29.2344,1170549.0,53.4074,Mais sensível,12.302,nao_significativo
2022,ABEV3.SA,ABEV3,Ambev S.A.,AMBEV S/A   ON,Consumer Defensive,Beverages - Brewers,-12.0108,0.0259,0.8498,5,True,4.0651,4.344,24.1231,-15.3896,25904058.0,-19.9709,Mais sensível,12.0108,significativo
2022,RENT3.SA,RENT3,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,Industrials,Rental & Leasing Services,-11.0089,0.132,0.5848,5,False,1.7667,2.0341,37.3571,-32.7624,7295377.0,160.8438,Mais sensível,11.0089,nao_significativo
2022,COGN3.SA,COGN3,Cogna Educação S.A.,COGNA ON    ON      NM,Consumer Defensive,Education & Training Services,-9.256,0.6433,0.0807,5,False,4.7619,5.4344,53.2777,-40.4834,39367174.0,-87.8899,Intermediário,9.256,nao_significativo
2022,WEGE3.SA,WEGE3,WEG S.A.,WEG         ON      NM,Industrials,Electrical Equipment & Parts,-7.2678,0.3849,0.2555,5,False,2.8473,2.111,36.6466,-35.472,8480455.0,329.3463,Intermediário,7.2678,nao_significativo
2022,PETR3.SA,PETR3,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,Energy,Oil & Gas Integrated,-6.5906,0.5851,0.1102,5,False,4.5361,8.3664,39.5947,-34.2866,19647974.0,235.4335,Intermediário,6.5906,nao_significativo
2022,BBDC4.SA,BBDC4,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,Financial Services,Banks - Regional,-5.037,0.7429,0.0413,5,False,1.5074,-1.8572,29.2134,-35.7777,44707867.0,-8.2435,Intermediário,5.037,nao_significativo
2022,PETR4.SA,PETR4,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,Energy,Oil & Gas Integrated,-4.6396,0.653,0.0762,5,False,4.9035,7.5319,39.3133,-39.1042,82306835.0,214.4509,Intermediário,4.6396,nao_significativo
2022,LREN3.SA,LREN3,Lojas Renner S.A.,LOJAS RENNERON      NM,Consumer Cyclical,Department Stores,-4.5279,0.7588,0.0363,5,False,5.7917,4.5503,43.5528,-37.8318,14481183.0,-23.7521,Intermediário,4.5279,nao_significativo
2022,MOTV3.SA,MOTV3,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,Industrials,Infrastructure Operations,-3.9063,0.7188,0.0496,5,False,1.2328,1.055,32.3982,-29.4572,9712256.0,-21.4019,Intermediário,3.9063,nao_significativo
2022,ASAI3.SA,ASAI3,Sendas Distribuidora S.A.,ASSAI       ON      NM,Consumer Defensive,Grocery Stores,-3.488,0.7553,0.0374,5,False,5.1736,5.5577,34.1877,-13.4752,10560335.0,38.6002,Intermediário,3.488,nao_significativo
2022,VBBR3.SA,VBBR3,Vibra Energia S.A.,VIBRA       ON      NM,Consumer Cyclical,Specialty Retail,-3.2731,0.526,0.1457,5,False,0.1767,-1.0572,36.3367,-40.5282,10597075.0,-4.0737,Intermediário,3.2731,nao_significativo
2022,BBDC3.SA,BBDC3,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,Financial Services,Banks - Regional,-3.0059,0.8358,0.0167,5,False,1.4107,-1.0177,27.4372,-30.3626,8741344.0,-11.5328,Intermediário,3.0059,nao_significativo
2022,YDUQ3.SA,YDUQ3,Yduqs Participações S.A.,YDUQS PART  ON      NM,Consumer Defensive,Education & Training Services,-2.9014,0.8459,0.0147,5,False,-1.5936,-3.2012,61.2931,-57.7723,4161471.0,-65.8295,Intermediário,2.9014,nao_significativo
2022,ENEV3.SA,ENEV3,Eneva S.A.,ENEVA       ON      NM,Utilities,Utilities - Diversified,-2.7647,0.7673,0.0338,5,False,1.9821,4.0699,34.3726,-30.7883,8442783.0,238.4397,Intermediário,2.7647,nao_significativo
2022,BBSE3.SA,BBSE3,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,Financial Services,Insurance - Diversified,-2.6714,0.6652,0.0708,5,False,3.4773,6.129,24.4442,-12.1112,5808080.0,74.7569,Intermediário,2.6714,nao_significativo
2022,SMFT3.SA,SMFT3,Smartfit Escola de Ginástica e Dança S.A.,SMART FIT   ON  EJ  NM,Consumer Cyclical,Leisure,-2.6378,0.9153,0.0044,5,False,-7.4514,-0.9756,52.2488,-56.7086,1440308.0,-56.1613,Intermediário,2.6378,nao_significativo
2022,BRKM5.SA,BRKM5,Braskem S.A.,BRASKEM     PNA     N1,Basic Materials,Chemicals,-2.0949,0.9022,0.0059,5,False,-7.1307,-3.05,44.1052,-58.8752,2778662.0,-28.6297,Intermediário,2.0949,nao_significativo
2022,ITSA4.SA,ITSA4,Itaúsa S.A.,ITAUSA      PN  EJ  N1,Industrials,Conglomerates,-1.6288,0.8325,0.0174,5,False,-1.9601,-0.4261,22.7493,-25.162,30113944.0,35.6879,Intermediário,1.6288,nao_significativo
2022,CPLE3.SA,CPLE3,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,Utilities,Utilities - Regulated Electric,-1.6126,0.8692,0.0106,5,False,0.627,2.2027,29.3465,-16.973,1075123.0,375.3911,Intermediário,1.6126,nao_significativo
2022,ITUB4.SA,ITUB4,Itaú Unibanco Holding S.A.,ITAUUNIBANCOPN  EJ  N1,Financial Services,Banks - Regional,-1.431,0.8888,0.0077,5,False,0.0264,0.9883,25.4266,-23.7643,43427984.0,10.6785,Intermediário,1.431,nao_significativo
2022,TIMS3.SA,TIMS3,TIM S.A.,TIM         ON      NM,Communication Services,Telecom Services,-0.8494,0.9032,0.0058,5,False,2.9182,0.5371,24.4255,-18.0382,7712904.0,12.09,Intermediário,0.8494,nao_significativo
2022,RADL3.SA,RADL3,Raia Drogasil S.A.,RAIADROGASILON      NM,Healthcare,Pharmaceutical Retailers,0.104,0.9915,0.0,5,False,8.2348,6.5778,30.9441,-24.5222,7352067.0,36.9363,Menos sensível,0.104,nao_significativo
2022,GOAU4.SA,GOAU4,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,Basic Materials,Steel,0.2314,0.9783,0.0003,5,False,0.2542,2.3134,35.6228,-27.4219,11950915.0,212.0178,Menos sensível,0.2314,nao_significativo
2022,MULT3.SA,MULT3,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,Real Estate,Real Estate Services,0.2469,0.9759,0.0004,5,False,4.142,5.0346,34.9197,-26.1922,5458709.0,2.0252,Menos sensível,0.2469,nao_significativo
2022,RECV3.SA,RECV3,Petroreconcavo S.A.,PETRORECSA  ON      NM,Energy,Oil & Gas E&P,0.3959,0.9751,0.0004,5,False,6.9006,6.9564,49.0035,-23.0796,1704566.0,122.7855,Menos sensível,0.3959,nao_significativo
2022,UGPA3.SA,UGPA3,Ultrapar Participações S.A.,ULTRAPAR    ON      NM,Energy,Oil & Gas Refining & Marketing,0.4802,0.9682,0.0006,5,False,3.0075,5.2594,41.2729,-23.3815,6966041.0,-18.0781,Menos sensível,0.4802,nao_significativo
2022,IGTI11.SA,IGTI11,Iguatemi S.A.,IGUATEMI S.AUNT     N1,Real Estate,Real Estate Services,0.6192,0.9193,0.004,5,False,0.1071,1.807,39.0309,-24.8663,2700388.0,-8.1845,Menos sensível,0.6192,nao_significativo
2022,VIVT3.SA,VIVT3,Telefônica Brasil S.A.,TELEF BRASILON  EJ,Communication Services,Telecom Services,0.8706,0.8995,0.0062,5,False,-0.4939,-1.0084,19.8282,-31.0308,4729387.0,35.5254,Menos sensível,0.8706,nao_significativo
2022,ENGI11.SA,ENGI11,Energisa S.A.,ENERGISA    UNT     N2,Utilities,Utilities - Regulated Electric,1.0153,0.8889,0.0076,5,False,-4.1023,-2.4159,25.355,-22.8537,2010801.0,96.654,Menos sensível,1.0153,nao_significativo
2022,BPAC11.SA,BPAC11,Banco BTG Pactual S.A.,BTGP BANCO  UNT     N2,Financial Services,Capital Markets,1.1875,0.8743,0.0098,5,False,4.1539,3.9221,41.7102,-29.1057,11016708.0,498.8114,Menos sensível,1.1875,nao_significativo
2022,SANB11.SA,SANB11,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,Financial Services,Banks - Regional,1.6212,0.836,0.0167,5,False,-2.2748,-2.9695,27.0374,-26.8642,2377183.0,23.4059,Menos sensível,1.6212,nao_significativo
