year,ticker,ticker_clean,longName,shortName,sector,industry,beta_selic_30d,pvalue,r2,n_obs,significant,median_return_30d_after_copom,mean_return_30d_after_copom,avg_volatility_20d,max_drawdown_pct,avg_volume,total_return_pct,beta_band,beta_abs,sig_label
2024,BEEF3.SA,BEEF3,Minerva S.A.,MINERVA     ON      NM,Consumer Defensive,Packaged Foods,0.3249,0.969,0.0004,6,False,-7.5646,-5.532,34.4708,-35.9748,9019038.0,-41.5786,Menos sensível,0.3249,nao_significativo
2024,BBDC4.SA,BBDC4,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,Financial Services,Banks - Regional,0.3945,0.9348,0.0019,6,False,-4.0156,-3.8944,23.629,-27.7417,38417856.0,-17.1215,Menos sensível,0.3945,nao_significativo
2024,TAEE11.SA,TAEE11,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,Utilities,Utilities - Regulated Electric,0.4811,0.7902,0.0198,6,False,-1.1679,-1.3474,12.7693,-8.5072,1837037.0,213.122,Menos sensível,0.4811,nao_significativo
2024,CXSE3.SA,CXSE3,Caixa Seguridade Participações S.A.,CAIXA SEGURION      NM,Financial Services,Insurance - Diversified,0.6259,0.9128,0.0034,6,False,-2.1882,-1.9929,22.8537,-15.3957,4292832.0,86.5383,Menos sensível,0.6259,nao_significativo
2024,B3SA3.SA,B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,Financial Services,Financial Data & Stock Exchanges,0.7464,0.6799,0.047,6,False,-4.4415,-4.659,27.7003,-34.2126,45196458.0,73.0249,Menos sensível,0.7464,nao_significativo
2024,PETR4.SA,PETR4,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,Energy,Oil & Gas Integrated,0.9977,0.8893,0.0055,6,False,1.1164,1.5511,23.8243,-16.8998,37065829.0,636.9939,Menos sensível,0.9977,nao_significativo
2024,BBDC3.SA,BBDC3,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,Financial Services,Banks - Regional,1.0697,0.754,0.0274,6,False,-4.0051,-4.3072,21.8078,-26.454,7645801.0,-16.9733,Menos sensível,1.0697,nao_significativo
2024,AXIA3.SA,AXIA3,AXIA Energia SA,AXIA ENERGIAON      NM,Utilities,Utilities - Renewable,1.1757,0.833,0.0125,6,False,-3.3902,-2.1008,23.6041,-22.5851,7871282.0,122.6205,Menos sensível,1.1757,nao_significativo
2024,PRIO3.SA,PRIO3,Prio S.A.,PRIO        ON      NM,Energy,Oil & Gas E&P,1.2485,0.8524,0.0098,6,False,2.2981,-1.0071,29.3263,-23.3779,9099949.0,2253.1006,Menos sensível,1.2485,nao_significativo
2024,PETR3.SA,PETR3,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,Energy,Oil & Gas Integrated,1.5472,0.8541,0.0095,6,False,2.4096,2.2118,26.6098,-18.4761,10838432.0,620.8773,Menos sensível,1.5472,nao_significativo
2024,SUZB3.SA,SUZB3,Suzano S.A.,SUZANO S.A. ON      NM,Basic Materials,Paper & Paper Products,1.8941,0.7672,0.0245,6,False,4.0968,4.1331,25.2788,-28.4992,6918107.0,274.357,Menos sensível,1.8941,nao_significativo
2024,ABEV3.SA,ABEV3,Ambev S.A.,AMBEV S/A   ON,Consumer Defensive,Beverages - Brewers,2.0191,0.7915,0.0196,6,False,-3.8467,-1.0368,18.6068,-19.4041,29173614.0,-28.1582,Menos sensível,2.0191,nao_significativo
2024,MBRF3.SA,MBRF3,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,Consumer Defensive,Packaged Foods,2.2725,0.8078,0.0166,6,False,4.863,8.9585,43.2787,-15.9112,6968602.0,281.2124,Menos sensível,2.2725,nao_significativo
2024,RDOR3.SA,RDOR3,Rede D'Or São Luiz S.A.,REDE D OR   ON      NM,Healthcare,Medical Care Facilities,3.527,0.2248,0.3396,6,False,-5.7778,-6.178,29.7669,-26.341,5931646.0,-58.8613,Menos sensível,3.527,nao_significativo
2024,YDUQ3.SA,YDUQ3,Yduqs Participações S.A.,YDUQS PART  ON      NM,Consumer Defensive,Education & Training Services,8.856,0.5488,0.0966,6,False,-7.921,-8.1415,48.3923,-62.7807,4652451.0,-70.396,Menos sensível,8.856,nao_significativo
2024,COGN3.SA,COGN3,Cogna Educação S.A.,COGNA ON    ON      NM,Consumer Defensive,Education & Training Services,9.7665,0.1996,0.3707,6,False,-7.3749,-6.6259,53.9201,-70.6231,40019918.0,-93.7736,Menos sensível,9.7665,nao_significativo
2024,BRAV3.SA,BRAV3,Brava Energia S.A.,BRAVA       ON      NM,Energy,Oil & Gas E&P,16.2079,0.228,0.3359,6,False,6.9081,8.0663,40.3878,-56.4164,6414613.0,16.3613,Menos sensível,16.2079,nao_significativo
2025,POMO4.SA,POMO4,Marcopolo S.A.,MARCOPOLO   PN      N2,Industrials,Farm & Heavy Construction Machinery,-22.8999,0.0508,0.901,4,False,-0.8579,-0.8159,36.1059,-31.315,13750854.0,224.3076,Mais sensível,22.8999,nao_significativo
2025,VIVA3.SA,VIVA3,Vivara Participações S.A.,VIVARA S.A. ON      NM,Consumer Cyclical,Luxury Goods,-21.2838,0.4832,0.2671,4,False,3.1777,0.6615,35.8471,-24.3526,3398956.0,56.9239,Mais sensível,21.2838,nao_significativo
2025,PRIO3.SA,PRIO3,Prio S.A.,PRIO        ON      NM,Energy,Oil & Gas E&P,-20.804,0.3501,0.4224,4,False,-3.3936,-0.5955,30.3164,-23.5116,9315590.0,2327.5322,Mais sensível,20.804,nao_significativo
2025,KLBN11.SA,KLBN11,Klabin S.A.,KLABIN S/A  UNT     N2,Basic Materials,Paper & Paper Products,-20.1487,0.0469,0.9085,4,True,-5.959,-4.3827,20.1303,-22.803,5126981.0,73.0816,Mais sensível,20.1487,significativo
2025,GOAU4.SA,GOAU4,Metalurgica Gerdau S.A.,GERDAU MET  PN      N1,Basic Materials,Steel,-18.1463,0.3187,0.4641,4,False,-2.0596,-1.0861,27.4279,-22.2268,10331520.0,259.2978,Mais sensível,18.1463,nao_significativo
2025,GGBR4.SA,GGBR4,Gerdau S.A.,GERDAU      PN      N1,Basic Materials,Steel,-17.8479,0.3758,0.3896,4,False,-1.5639,-0.6881,27.3649,-21.8827,10697142.0,209.4657,Mais sensível,17.8479,nao_significativo
2025,WEGE3.SA,WEGE3,WEG S.A.,WEG         ON      NM,Industrials,Electrical Equipment & Parts,-14.4795,0.1731,0.6837,4,False,-0.9788,-3.0297,29.753,-37.5549,8573853.0,490.1078,Mais sensível,14.4795,nao_significativo
2025,CSNA3.SA,CSNA3,Companhia Siderúrgica Nacional,SID NACIONALON,Basic Materials,Steel,-13.6374,0.1596,0.7063,4,False,-5.7275,-6.0562,45.6942,-33.7573,10270859.0,71.2416,Mais sensível,13.6374,nao_significativo
2025,MRVE3.SA,MRVE3,MRV Engenharia e Participações S.A.,MRV         ON      NM,Real Estate,Real Estate - Development,-12.9305,0.6533,0.1202,4,False,5.2416,0.2409,46.7445,-24.8322,10032543.0,-27.4668,Mais sensível,12.9305,nao_significativo
2025,VALE3.SA,VALE3,Vale S.A.,VALE        ON      NM,Basic Materials,Other Industrial Metals & Mining,-12.804,0.2667,0.5377,4,False,0.9329,0.4609,20.9619,-15.3912,23272098.0,232.0825,Mais sensível,12.804,nao_significativo
2025,BRAV3.SA,BRAV3,Brava Energia S.A.,BRAVA       ON      NM,Energy,Oil & Gas E&P,-12.3476,0.4355,0.3186,4,False,-5.4344,-7.8455,42.7962,-47.498,9246543.0,-16.6869,Mais sensível,12.3476,nao_significativo
2025,CSMG3.SA,CSMG3,Companhia de Saneamento de Minas Gerais,COPASA      ON      NM,Utilities,Utilities - Regulated Water,-12.095,0.6709,0.1083,4,False,-0.0793,0.1034,28.1076,-19.5959,2347132.0,532.3677,Mais sensível,12.095,nao_significativo
2025,PETR3.SA,PETR3,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   ON  EJ  N2,Energy,Oil & Gas Integrated,-11.651,0.2901,0.504,4,False,-4.9264,-6.985,25.2702,-23.5168,10485477.0,559.0951,Mais sensível,11.651,nao_significativo
2025,SUZB3.SA,SUZB3,Suzano S.A.,SUZANO S.A. ON      NM,Basic Materials,Paper & Paper Products,-11.2883,0.3811,0.3831,4,False,-3.4106,-2.4723,20.6743,-26.2165,5586946.0,218.5172,Mais sensível,11.2883,nao_significativo
2025,BRAP4.SA,BRAP4,Bradespar S.A.,BRADESPAR   PN      N1,Financial Services,Asset Management,-10.4321,0.2352,0.5849,4,False,-1.0778,-0.1018,20.0143,-13.4929,3762391.0,373.566,Mais sensível,10.4321,nao_significativo
2025,CMIN3.SA,CMIN3,CSN Mineração S.A.,CSNMINERACAOON      N2,Basic Materials,Steel,-10.3926,0.425,0.3307,4,False,-9.0177,-6.9908,34.0912,-22.2984,6512254.0,7.2523,Mais sensível,10.3926,nao_significativo
2025,PETR4.SA,PETR4,Petróleo Brasileiro S.A. - Petrobras,PETROBRAS   PN  EX  N2,Energy,Oil & Gas Integrated,-10.1294,0.3387,0.4373,4,False,-3.913,-5.7601,21.745,-21.0559,35118130.0,598.968,Mais sensível,10.1294,nao_significativo
2025,PSSA3.SA,PSSA3,Porto Seguro S.A.,PORTO SEGUROON      NM,Financial Services,Insurance - Diversified,-7.0312,0.6589,0.1164,4,False,-1.0906,1.3636,23.7118,-19.2598,2090767.0,309.2685,Intermediário,7.0312,nao_significativo
2025,LREN3.SA,LREN3,Lojas Renner S.A.,LOJAS RENNERON      NM,Consumer Cyclical,Department Stores,-6.9675,0.7708,0.0525,4,False,-0.5575,-2.4291,40.6135,-30.7583,16761349.0,-36.4168,Intermediário,6.9675,nao_significativo
2025,BRKM5.SA,BRKM5,Braskem S.A.,BRASKEM     PNA     N1,Basic Materials,Chemicals,-5.2943,0.7942,0.0423,4,False,-10.2076,-9.8791,54.635,-57.9584,3849460.0,-76.3,Intermediário,5.2943,nao_significativo
2025,AZZA3.SA,AZZA3,Azzas 2154 S.A.,AZZAS 2154  ON  ATZ NM,Consumer Cyclical,Footwear & Accessories,-4.0277,0.917,0.0069,4,False,2.2172,-1.1077,47.5427,-45.9382,2585847.0,-42.5604,Intermediário,4.0277,nao_significativo
2025,MBRF3.SA,MBRF3,MBRF Global Foods Company S.A.,MARFRIG     ON      NM,Consumer Defensive,Packaged Foods,-3.563,0.9242,0.0058,4,False,3.3065,3.9918,55.6892,-45.3852,8948115.0,347.2474,Intermediário,3.563,nao_significativo
2025,HAPV3.SA,HAPV3,Hapvida Participações e Investimentos S.A.,HAPVIDA     ON      NM,Financial Services,Insurance - Life,-2.8379,0.9135,0.0075,4,False,-6.4345,-3.1148,60.3599,-69.2237,6537058.0,-81.9346,Intermediário,2.8379,nao_significativo
2025,RECV3.SA,RECV3,Petroreconcavo S.A.,PETRORECSA  ON      NM,Energy,Oil & Gas E&P,-2.8207,0.898,0.0104,4,False,-5.3845,-4.0816,33.5624,-35.2583,2835838.0,-1.3417,Intermediário,2.8207,nao_significativo
2025,ALOS3.SA,ALOS3,Allos S.A.,ALLOS       ON      NM,Real Estate,Real Estate Services,-2.4853,0.7273,0.0743,4,False,1.5224,0.5091,22.6105,-9.8585,4174981.0,45.0196,Intermediário,2.4853,nao_significativo
2025,RADL3.SA,RADL3,Raia Drogasil S.A.,RAIADROGASILON      NM,Healthcare,Pharmaceutical Retailers,-1.9158,0.9235,0.0059,4,False,-4.2691,-5.3179,42.7651,-40.926,11530160.0,50.6136,Intermediário,1.9158,nao_significativo
2025,VIVT3.SA,VIVT3,Telefônica Brasil S.A.,TELEF BRASILON  EJ,Communication Services,Telecom Services,-1.8867,0.8395,0.0258,4,False,2.5312,1.7581,23.4109,-8.3827,4980255.0,182.6,Intermediário,1.8867,nao_significativo
2025,B3SA3.SA,B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",B3          ON      NM,Financial Services,Financial Data & Stock Exchanges,-1.3887,0.7873,0.0452,4,False,-4.6436,-4.7195,32.0027,-17.6125,38252282.0,138.2127,Intermediário,1.3887,nao_significativo
2025,BBDC4.SA,BBDC4,Banco Bradesco S.A.,BRADESCO    PN  EJ  N1,Financial Services,Banks - Regional,-1.3119,0.9174,0.0068,4,False,0.4749,-0.0639,26.4823,-9.9359,34366231.0,46.3444,Intermediário,1.3119,nao_significativo
2025,EGIE3.SA,EGIE3,Engie Brasil Energia S.A.,ENGIE BRASILON      NM,Utilities,Utilities - Renewable,-1.0455,0.679,0.103,4,False,0.8771,1.3671,21.7708,-19.6846,1940813.0,162.7428,Intermediário,1.0455,nao_significativo
2025,BBDC3.SA,BBDC3,Banco Bradesco S.A.,BRADESCO    ON  EJ  N1,Financial Services,Banks - Regional,-0.8122,0.9352,0.0042,4,False,-0.3732,-0.6346,24.7191,-7.975,7709674.0,37.1098,Intermediário,0.8122,nao_significativo
2025,BPAC11.SA,BPAC11,Banco BTG Pactual S.A.,BTGP BANCO  UNT     N2,Financial Services,Capital Markets,-0.5384,0.599,0.1608,4,False,-2.9625,-2.7374,29.0515,-10.2169,8432088.0,1333.6159,Intermediário,0.5384,nao_significativo
2025,CMIG4.SA,CMIG4,Companhia Energética de Minas Gerais - CEMIG,CEMIG       PN      N1,Utilities,Utilities - Regulated Electric,-0.0372,0.9933,0.0,4,False,0.1036,-0.1198,22.0761,-11.3944,11814565.0,619.5359,Menos sensível,0.0372,nao_significativo
2025,TAEE11.SA,TAEE11,Transmissora Aliança de Energia Elétrica S.A.,TAESA       UNT     N2,Utilities,Utilities - Regulated Electric,0.4145,0.8142,0.0345,4,False,-1.598,-1.4012,16.108,-10.4222,1831522.0,337.6833,Menos sensível,0.4145,nao_significativo
2025,IGTI11.SA,IGTI11,Iguatemi S.A.,IGUATEMI S.AUNT     N1,Real Estate,Real Estate Services,0.5108,0.9637,0.0013,4,False,0.9006,1.4217,26.1868,-11.6,2537831.0,38.3543,Menos sensível,0.5108,nao_significativo
2025,MULT3.SA,MULT3,Multiplan Empreendimentos Imobiliários S.A.,MULTIPLAN   ON      N2,Real Estate,Real Estate Services,0.6263,0.9548,0.002,4,False,-0.0551,-0.3144,22.9995,-13.1228,3967491.0,43.7188,Menos sensível,0.6263,nao_significativo
2025,RAIL3.SA,RAIL3,Rumo S.A.,RUMO S.A.   ON      NM,Industrials,Railroads,0.9418,0.9539,0.0021,4,False,0.519,-0.0151,33.3547,-26.1289,13486453.0,19.6435,Menos sensível,0.9418,nao_significativo
2025,HYPE3.SA,HYPE3,Hypera S.A.,HYPERA      ON      NM,Healthcare,Drug Manufacturers - Specialty & Generic,1.0432,0.946,0.0029,4,False,1.8299,3.1461,30.0252,-24.8142,3526918.0,-11.8444,Menos sensível,1.0432,nao_significativo
2025,FLRY3.SA,FLRY3,Fleury S.A.,FLEURY      ON      NM,Healthcare,Diagnostics & Research,1.0697,0.9312,0.0047,4,False,-0.3434,-0.5314,28.3225,-12.6691,3380174.0,-19.876,Menos sensível,1.0697,nao_significativo
2025,CSAN3.SA,CSAN3,Cosan S.A.,COSAN       ON  ATZ NM,Energy,Oil & Gas Refining & Marketing,1.3687,0.929,0.005,4,False,-8.0005,-6.7303,48.1009,-40.4403,26299679.0,-39.9058,Menos sensível,1.3687,nao_significativo
2025,ISAE4.SA,ISAE4,ISA Energía Brasil S.A.,ISA ENERGIA PN      N1,Utilities,Utilities - Independent Power Producers,1.9556,0.6507,0.122,4,False,-1.5164,-1.4476,17.1538,-13.2021,2209697.0,240.504,Menos sensível,1.9556,nao_significativo
2025,ENEV3.SA,ENEV3,Eneva S.A.,ENEVA       ON      NM,Utilities,Utilities - Diversified,2.0185,0.4314,0.3233,4,False,0.389,0.4529,27.3128,-10.5978,9975517.0,472.4823,Menos sensível,2.0185,nao_significativo
2025,DIRR3.SA,DIRR3,Direcional Engenharia S.A.,DIRECIONAL  ON      NM,Real Estate,Real Estate - Development,2.1442,0.8034,0.0387,4,False,5.2597,5.2932,30.0333,-21.0605,5587617.0,1311.9879,Menos sensível,2.1442,nao_significativo
2025,ENGI11.SA,ENGI11,Energisa S.A.,ENERGISA    UNT     N2,Utilities,Utilities - Regulated Electric,2.8208,0.5277,0.2231,4,False,1.3373,0.8949,25.4421,-9.7141,2996886.0,170.1074,Menos sensível,2.8208,nao_significativo
2025,CYRE3.SA,CYRE3,Cyrela Brazil Realty S.A. Empreendimentos e Participações,CYRELA REALTON      NM,Consumer Cyclical,Residential Construction,3.4601,0.7348,0.0703,4,False,3.1472,2.3754,31.1503,-17.8874,5378091.0,264.0866,Menos sensível,3.4601,nao_significativo
2025,AURE3.SA,AURE3,Auren Energia S.A.,AUREN       ON      NM,Utilities,Utilities - Renewable,3.6254,0.8077,0.037,4,False,-2.0991,-1.6362,32.0051,-16.4972,5142349.0,-6.9547,Menos sensível,3.6254,nao_significativo
2025,TOTS3.SA,TOTS3,TOTVS S.A.,TOTVS       ON      NM,Technology,Software - Application,3.739,0.5753,0.1804,4,False,4.778,4.2005,27.6167,-12.8526,3332243.0,361.4161,Menos sensível,3.739,nao_significativo
2025,MGLU3.SA,MGLU3,Magazine Luiza S.A.,MAGAZ LUIZA ON      NM,Consumer Cyclical,Specialty Retail,3.7634,0.8647,0.0183,4,False,-1.5827,-0.3739,63.5453,-42.2107,26631416.0,-57.7005,Menos sensível,3.7634,nao_significativo
2025,RDOR3.SA,RDOR3,Rede D'Or São Luiz S.A.,REDE D OR   ON      NM,Healthcare,Medical Care Facilities,3.9785,0.7381,0.0686,4,False,1.0056,0.8416,26.0605,-13.7451,5415935.0,-27.2389,Menos sensível,3.9785,nao_significativo
2025,CPFE3.SA,CPFE3,CPFL Energia S.A.,CPFL ENERGIAON      NM,Utilities,Utilities - Regulated Electric,4.3737,0.6587,0.1165,4,False,1.1754,0.8605,19.7389,-9.7259,1737005.0,308.0279,Menos sensível,4.3737,nao_significativo
2025,VAMO3.SA,VAMO3,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",VAMOS       ON      NM,Industrials,Rental & Leasing Services,4.4143,0.8929,0.0115,4,False,-3.8842,-3.7154,60.4535,-46.593,13176532.0,-52.8076,Menos sensível,4.4143,nao_significativo
2025,ITSA4.SA,ITSA4,Itaúsa S.A.,ITAUSA      PN  EJ  N1,Industrials,Conglomerates,4.9508,0.3669,0.4008,4,False,-1.6478,-0.2965,19.9857,-9.0819,27875171.0,182.7617,Menos sensível,4.9508,nao_significativo
2025,ITUB4.SA,ITUB4,Itaú Unibanco Holding S.A.,ITAUUNIBANCOPN  EJ  N1,Financial Services,Banks - Regional,5.6342,0.1389,0.7415,4,False,-1.339,-1.196,20.2896,-9.1983,23609756.0,151.0683,Menos sensível,5.6342,nao_significativo
2025,BEEF3.SA,BEEF3,Minerva S.A.,MINERVA     ON      NM,Consumer Defensive,Packaged Foods,5.9134,0.8464,0.0236,4,False,2.6176,5.3789,46.5302,-38.9323,13228888.0,-32.0306,Menos sensível,5.9134,nao_significativo
2025,UGPA3.SA,UGPA3,Ultrapar Participações S.A.,ULTRAPAR    ON      NM,Energy,Oil & Gas Refining & Marketing,6.7016,0.286,0.5098,4,False,-1.4401,-2.4413,35.0851,-13.1038,6302700.0,55.8203,Menos sensível,6.7016,nao_significativo
2025,EQTL3.SA,EQTL3,Equatorial S.A.,EQUATORIAL  ON      NM,Utilities,Utilities - Regulated Electric,6.9132,0.1485,0.7251,4,False,-0.7489,-0.4723,22.15,-10.2599,8111028.0,253.9362,Menos sensível,6.9132,nao_significativo
2025,VBBR3.SA,VBBR3,Vibra Energia S.A.,VIBRA       ON      NM,Consumer Cyclical,Specialty Retail,7.2408,0.6222,0.1428,4,False,3.8383,3.042,29.2534,-11.9266,11185797.0,102.2313,Menos sensível,7.2408,nao_significativo
2025,SMFT3.SA,SMFT3,Smartfit Escola de Ginástica e Dança S.A.,SMART FIT   ON  EJ  NM,Consumer Cyclical,Leisure,7.3964,0.7521,0.0615,4,False,0.6601,1.4465,32.5785,-16.6578,4606367.0,-17.6904,Menos sensível,7.3964,nao_significativo
2025,CURY3.SA,CURY3,Cury Construtora e Incorporadora S.A.,CURY S/A    ON      NM,Real Estate,Real Estate - Development,7.5017,0.5992,0.1606,4,False,2.4978,4.3799,29.1639,-14.4431,2206523.0,427.3805,Menos sensível,7.5017,nao_significativo
2025,SANB11.SA,SANB11,Banco Santander (Brasil) S.A.,SANTANDER BRUNT,Financial Services,Banks - Regional,8.45,0.1146,0.7839,4,False,-3.5837,-3.5894,24.7561,-13.8738,2817590.0,79.3665,Menos sensível,8.45,nao_significativo
2025,CXSE3.SA,CXSE3,Caixa Seguridade Participações S.A.,CAIXA SEGURION      NM,Financial Services,Insurance - Diversified,8.5649,0.0544,0.8941,4,False,0.9613,1.1741,21.4013,-17.2861,4347808.0,137.1275,Menos sensível,8.5649,nao_significativo
2025,ASAI3.SA,ASAI3,Sendas Distribuidora S.A.,ASSAI       ON      NM,Consumer Defensive,Grocery Stores,9.5722,0.6776,0.1039,4,False,3.9662,3.265,45.175,-40.1349,16239536.0,-47.0194,Menos sensível,9.5722,nao_significativo
2025,BBSE3.SA,BBSE3,BB Seguridade Participações S.A.,BBSEGURIDADEON      NM,Financial Services,Insurance - Diversified,9.6066,0.1394,0.7407,4,False,-1.1422,-0.7408,17.7218,-21.8144,5446816.0,151.757,Menos sensível,9.6066,nao_significativo
2025,EMBJ3.SA,EMBJ3,Embraer S.A.,EMBRAER     ON      NM,Industrials,Aerospace & Defense,9.7096,0.734,0.0708,4,False,-5.5518,-2.4623,38.6872,-24.3158,5664437.0,338.3247,Menos sensível,9.7096,nao_significativo
2025,SBSP3.SA,SBSP3,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SABESP      ON      NM,Utilities,Utilities - Regulated Water,9.715,0.2229,0.6038,4,False,-0.6256,0.8422,24.1003,-11.3075,16003066.0,392.2827,Menos sensível,9.715,nao_significativo
2025,AXIA3.SA,AXIA3,AXIA Energia SA,AXIA ENERGIAON      NM,Utilities,Utilities - Renewable,9.9918,0.213,0.6193,4,False,-1.2314,-0.3879,22.9505,-27.0068,8262444.0,261.8464,Menos sensível,9.9918,nao_significativo
2025,SLCE3.SA,SLCE3,SLC Agrícola S.A.,SLC AGRICOLAON      NM,Consumer Defensive,Farm Products,10.1141,0.07,0.8648,4,False,1.9585,2.4405,21.3463,-22.725,2544425.0,313.3773,Menos sensível,10.1141,nao_significativo
2025,CPLE3.SA,CPLE3,Companhia Paranaense de Energia - COPEL,COPEL       ON      NM,Utilities,Utilities - Regulated Electric,10.1508,0.1216,0.7715,4,False,2.3584,1.5226,21.3294,-8.9527,6319523.0,880.9516,Menos sensível,10.1508,nao_significativo
2025,ABEV3.SA,ABEV3,Ambev S.A.,AMBEV S/A   ON,Consumer Defensive,Beverages - Brewers,10.996,0.2263,0.5986,4,False,0.7248,2.4424,20.8228,-18.9091,31150931.0,-9.6463,Menos sensível,10.996,nao_significativo
2025,BBAS3.SA,BBAS3,Banco do Brasil S.A.,BRASIL      ON  EJ  NM,Financial Services,Banks - Regional,11.7992,0.6043,0.1566,4,False,-3.6244,-8.4252,26.1264,-37.1943,28124574.0,129.2871,Menos sensível,11.7992,nao_significativo
2025,TIMS3.SA,TIMS3,TIM S.A.,TIM         ON      NM,Communication Services,Telecom Services,12.3199,0.1546,0.7148,4,False,3.9768,3.1696,24.1234,-12.1771,6661187.0,165.8576,Menos sensível,12.3199,nao_significativo
2025,USIM5.SA,USIM5,Usinas Siderúrgicas de Minas Gerais S.A.,USIMINAS    PNA     N1,Basic Materials,Steel,13.0569,0.1193,0.7756,4,False,-2.895,-3.0113,40.5795,-36.0522,12817033.0,-20.8945,Menos sensível,13.0569,nao_significativo
2025,CEAB3.SA,CEAB3,C&A Modas S.A.,CEA MODAS   ON      NM,Consumer Cyclical,Specialty Retail,13.1561,0.5959,0.1633,4,False,8.5323,9.2118,51.115,-40.0969,4530117.0,-21.5555,Menos sensível,13.1561,nao_significativo
2025,MOTV3.SA,MOTV3,Motiva Infraestrutura de Mobilidade S.A.,MOTIVA SA   ON      NM,Industrials,Infrastructure Operations,13.9085,0.0678,0.869,4,False,2.7375,1.2786,25.4352,-12.0172,9241512.0,17.6867,Menos sensível,13.9085,nao_significativo
2025,RENT3.SA,RENT3,Localiza Rent a Car S.A.,LOCALIZA    ON      NM,Industrials,Rental & Leasing Services,21.5898,0.5074,0.2427,4,False,-1.0719,1.3069,37.3128,-26.3984,9121504.0,140.4849,Menos sensível,21.5898,nao_significativo
2025,COGN3.SA,COGN3,Cogna Educação S.A.,COGNA ON    ON      NM,Consumer Defensive,Education & Training Services,36.9131,0.1708,0.6876,4,False,2.8906,7.1501,47.4303,-18.4127,41690158.0,-78.8696,Menos sensível,36.9131,nao_significativo
2025,YDUQ3.SA,YDUQ3,Yduqs Participações S.A.,YDUQS PART  ON      NM,Consumer Defensive,Education & Training Services,37.3445,0.2435,0.5723,4,False,3.6128,3.9861,49.2446,-34.5455,4235221.0,-54.0665,Menos sensível,37.3445,nao_significativo
